1469, 2813.663023018076
1921, 2714.1082805059273
1385, 2701.414540541507
1953, 2692.239235767153
1935, 2474.7427659208784
1900, 2461.811480212427
1928, 2343.748580557187
979, 2333.160341377859
1932, 2273.956068850798
998, 2164.977860606306
648, 2164.977860606306
1922, 2157.752571042165
2874, 2114.984948900971
1905, 2086.3367897263724
875, 2075.8657796081898
1774, 2030.496148179069
1944, 1977.327135003583
1930, 1941.395493530308
1904, 1831.1195542679466
1954, 1829.2469570512958
2876, 1820.6658623036737
908, 1796.5241945268347
818, 1769.4487940442489
1949, 1742.4327380967945
1453, 1740.1638165477514
1906, 1735.1853086395975
1956, 1727.9000817758697
1777, 1719.9790588985522
1934, 1719.873666475066
1297, 1700.415163741651
722, 1695.7219264937557
2875, 1666.1811066741843
1929, 1650.2589719604418
1952, 1645.6471246278745
766, 1642.3663127365955
566, 1641.190994381588
1296, 1640.6785933324722
865, 1633.3326487098066
2317, 1612.167373046549
2826, 1606.7507032269991
2835, 1577.9217482050428
1950, 1561.7213133255257
783, 1554.8595343492373
1938, 1542.9575687535612
1896, 1539.4007654732138
2375, 1501.115209042783
1903, 1489.0491529405535
1831, 1488.216883978769
1383, 1485.1847843459568
2369, 1452.9251302273256
959, 1451.8960824461917
1936, 1451.329782321344
1365, 1449.9015459085883
827, 1449.1389444765452
761, 1446.0131210776235
1948, 1444.4135625387635
910, 1423.8752213415303
325, 1421.289228972578
1476, 1420.079598290601
756, 1418.1410829879542
1918, 1417.4880293872877
2891, 1411.4048676219345
807, 1410.9419815196238
1809, 1407.9255108076518
1778, 1407.0153373895027
1836, 1398.9003857279404
1955, 1395.0790911303025
2336, 1390.2569465942827
3024, 1388.8650809148128
771, 1379.2979569502218
2144, 1375.4442299154869
258, 1370.9584886441633
2140, 1362.2414126033088
715, 1357.9678539622564
2425, 1354.0914278563978
598, 1349.047880605699
2895, 1341.8359575684217
2201, 1339.5578089349117
2332, 1325.3194287630608
318, 1321.994678225264
1915, 1318.0543108517663
1830, 1317.6921098008988
323, 1317.2981712929193
311, 1317.2981712929193
2883, 1312.3534202535031
1924, 1310.0299065605855
2370, 1301.0918301675713
3022, 1294.7531730596106
1920, 1288.120681015175
320, 1285.2388601995685
246, 1280.7201246052869
3450, 1277.2503780611362
1789, 1272.3893294941975
1837, 1267.622370920935
576, 1263.6392586577294
688, 1253.754687118617
1833, 1252.1225537661687
2834, 1251.5742303622615
1835, 1247.209014695467
31, 1233.7886915779775
1592, 1233.3727718108182
674, 1232.2368250427164
1909, 1232.0096099241496
1825, 1229.786012027098
1386, 1227.251005126715
570, 1226.1674095941578
764, 1224.5979685161587
1808, 1215.9746323932904
721, 1214.67987357748
1366, 1207.3378677098065
1959, 1204.3628310797264
830, 1199.6763451566183
742, 1199.5053185185793
2885, 1198.8783636301027
422, 1198.7308897509276
810, 1198.5646788221045
360, 1198.4725378706291
997, 1194.8214600761326
1017, 1191.3668019365039
1591, 1187.4565006491848
2842, 1182.4079911026322
568, 1181.3446147229224
1916, 1180.3391868603724
819, 1178.2495716431765
597, 1173.6091377907774
1621, 1172.1763255987041
843, 1161.9511193438984
675, 1159.4738587885563
1540, 1158.1866404116756
605, 1157.6324986600873
977, 1156.7065664611828
2233, 1156.1502213579852
1619, 1151.4103084908304
1992, 1147.9373345254128
668, 1146.813703012207
1359, 1134.8602667533728
1898, 1132.8298896228262
947, 1128.8628173870125
1783, 1126.1560066735015
967, 1124.3305398051225
2373, 1119.4934680641888
2371, 1114.0430513912108
673, 1113.3677312176508
229, 1112.5531149054411
1538, 1111.3232061008769
1801, 1109.5075216532969
2138, 1107.6383759974383
2331, 1106.9782090747399
986, 1104.4862703877207
948, 1102.9133316779576
1779, 1102.47417802145
2227, 1098.0834089793068
2882, 1096.9419464126572
2849, 1095.4797515616303
1056, 1092.9003897038285
1286, 1090.9979646304457
1945, 1090.6467354760723
2330, 1088.3935363956075
2367, 1088.1050126972907
763, 1086.5242740834778
759, 1084.1276415951265
2199, 1081.5749277003476
2430, 1079.7292959359675
1008, 1079.6902447596783
1270, 1079.0112244821225
2437, 1077.2745787558597
1793, 1076.0477944098623
869, 1071.820075933566
697, 1069.0912003617389
1192, 1062.8904991088707
2251, 1060.5277613713213
896, 1059.7385473932422
644, 1057.4937007851593
729, 1057.3819497493594
2884, 1052.5800001996024
1797, 1043.5909061082755
1791, 1040.9255700859603
747, 1040.7065316265503
760, 1040.2099466876643
2178, 1038.715264693066
925, 1037.6410972503138
1606, 1037.058197278278
706, 1036.6814839767405
1815, 1036.3222532761883
1937, 1032.988078951025
2439, 1029.5200654272098
2322, 1029.383632970336
1927, 1028.837024096639
603, 1026.7354231299223
2123, 1026.525575308801
2426, 1025.745892121265
741, 1025.1033985108756
935, 1024.0280845942848
1507, 1023.6592000748616
2361, 1020.7149331335572
754, 1020.2332313623042
569, 1020.1717543123684
1332, 1019.6012080563245
1908, 1019.340758471729
1362, 1018.5042636175873
2950, 1016.0657982787756
1766, 1011.2311919933527
1947, 1009.2977125274464
2141, 1008.7584189025741
238, 1008.3156614166073
2186, 1007.7401183900207
2232, 1006.1225985645568
1923, 1005.1537255641249
1926, 1005.0740031707113
1899, 1001.1465202680429
1769, 1000.9458302336888
1394, 1000.1407202947813
684, 997.8698410476256
624, 997.8698410476256
1782, 997.7782209213533
946, 992.6895066863973
887, 992.1930052021528
1323, 989.4051238153992
244, 988.8629289567012
1933, 988.0259203608242
667, 987.8314241364013
2216, 984.6449584893492
363, 983.7430514070323
2222, 981.4601071888527
926, 981.1164832959803
2827, 980.1831771699165
1563, 979.3358741399697
963, 978.9916508648522
994, 978.7483307511778
1990, 978.6121556714945
2843, 978.1701571790518
755, 978.1068515482224
1816, 977.819268986789
850, 977.7346562765958
2335, 977.3877156312006
1598, 975.2223674176531
929, 974.9224301442972
308, 974.4449307615184
2329, 972.5683547871649
2880, 971.9187016287391
1539, 970.555399705605
1382, 969.8605141916441
1834, 969.6356569778703
245, 968.6082119205042
1817, 968.2667272720021
3027, 967.7546318513128
239, 965.8623323442408
899, 964.5689709066144
606, 964.527515861753
902, 963.3554873394884
984, 963.2082423619474
1504, 963.0542468758631
2130, 961.6188419737125
660, 960.9654364093897
1349, 956.2089456084749
1620, 954.3598057928409
753, 953.1591857368315
2881, 951.4313865787036
855, 949.448338074038
1044, 949.0954217673057
1568, 946.5555521480513
954, 946.4022989729905
1787, 946.3235831114351
2423, 944.1187721081549
2886, 943.7697771690086
2136, 943.6222940235009
1311, 942.8471141918899
1284, 942.2440133290961
1989, 940.5344090305679
1828, 940.0424958751233
1544, 939.2927436618214
853, 938.7715593825802
1342, 937.8146357405783
595, 937.4783149848437
2840, 935.816549763713
525, 935.1001057711493
924, 934.6661237559332
1529, 934.1314438912493
2894, 931.6747681942613
662, 931.6270363396744
345, 930.7441655496195
322, 930.6062071122063
310, 930.6062071122063
836, 929.3810038880271
813, 926.4236798120579
792, 925.6967021151494
2221, 924.608276603958
2175, 924.3296977590198
565, 921.6154732969196
894, 920.2654743460942
705, 919.7025575649191
1282, 919.4412328106338
740, 918.310504328817
270, 917.6496097300479
1843, 915.146643552243
257, 910.6434580100265
350, 910.6421557944319
689, 910.130930990498
1378, 908.4860700786608
2159, 907.6567054419484
931, 907.276788394389
2163, 905.4030342090637
985, 905.3786848929933
2229, 904.1664689797235
1614, 903.1084319646967
1902, 903.089035792789
1503, 902.9838251668255
639, 902.8507946686431
2137, 901.9912338329484
271, 900.4165457264099
1609, 898.8797111625211
2230, 897.5093562977427
890, 896.8037269236357
1401, 894.7613906854376
2902, 893.6488118606543
835, 893.0742049933773
2323, 893.0065541002185
2377, 892.28249977992
371, 891.7228985083163
1363, 891.1806577154208
3044, 891.0528173940809
2198, 890.5003884823492
876, 888.6050471222308
623, 888.2783086059849
2944, 886.8338357251417
1396, 885.3983535383652
878, 884.8908961213177
1786, 883.9076322646404
723, 883.812498829515
1285, 883.2279194549104
2887, 883.0889021594772
1841, 882.7987120542052
750, 882.4575376163234
983, 879.8452771671558
911, 878.8815318850278
351, 878.6845547597729
2893, 878.6202646967594
1804, 878.3889076683919
2374, 877.7111150310524
2225, 877.598783849353
3270, 877.4685835500543
1499, 876.8361034311368
811, 875.6479198418587
806, 873.7727390930868
2127, 871.9933289299944
1416, 870.0299367572318
874, 868.7247044250453
361, 868.3772390645963
809, 867.5283102612055
870, 864.6784116031514
1763, 864.5083320228498
1832, 862.1557666741976
665, 861.7253783034134
978, 860.8277020336473
2128, 860.25641947343
854, 858.6489207620609
1367, 857.5702546538644
1897, 855.8611768331742
1551, 854.5954800091126
1325, 852.9914042825606
2000, 852.6108970132227
1565, 852.4098653255111
1775, 851.9855918966188
1805, 851.9255529740157
2376, 851.6358701090473
1343, 851.4671306325951
1368, 850.6276293162191
2169, 849.684333623249
1983, 849.534020317621
712, 849.0385655396259
1767, 848.9592478157622
990, 848.1268904488528
1772, 847.8987420156477
256, 846.9115796404532
1391, 846.7845509632605
2202, 846.4539562485666
2947, 846.2680186579344
1015, 845.540325813371
785, 845.5141949231073
1055, 845.0546232526837
2328, 844.6653453907587
934, 843.8068962945033
1351, 843.5938340802194
1018, 843.3962457343258
2357, 843.1325997420246
346, 841.6060715386836
2363, 841.4078642208992
1327, 841.3595061484205
2316, 840.3456953821492
784, 840.0440518182194
776, 839.3757855579668
798, 838.7888341989941
2837, 838.6222701392755
1545, 837.884003250413
1334, 836.7171824166076
2908, 835.3190253393974
342, 834.7313508420497
1288, 834.0609654770891
1016, 831.1836727695465
1799, 830.710778347344
710, 830.1623426325859
1986, 829.8208733090632
3015, 829.4580257641354
666, 827.87168467875
2877, 826.9992546282239
362, 826.042210287748
1957, 825.8068203087157
347, 825.3614558914385
1497, 825.0643982450692
2906, 824.5363764964856
880, 823.8502693869037
692, 823.7112993072587
2851, 823.5733840064227
2436, 823.2147946180069
592, 822.0759474798839
1006, 820.8726325235887
970, 820.8222389951227
1546, 820.2139024210205
2183, 817.9751494387572
1372, 817.4400589460096
897, 816.8045426585016
2176, 815.821535238448
625, 814.7373693725755
909, 813.922011570456
1792, 813.4638042530017
701, 812.9710941818469
640, 812.3379985026413
2132, 811.7302463084494
367, 810.845022125596
633, 810.7487473198645
2129, 809.9985225145824
1673, 808.834006079307
1337, 806.2248318484559
1917, 805.4646439640678
933, 804.6837869802125
2946, 804.4061763360975
893, 804.0942127752562
1395, 802.967362463598
1273, 802.9131268260584
3267, 802.66425829017
1388, 801.5351299950046
703, 801.0062666429313
1019, 799.7034311653887
1399, 799.3634420085588
724, 797.9325443301624
1275, 797.2676279470007
1757, 796.9057602837253
751, 796.360841320509
652, 796.2277653966124
620, 795.6893187688316
940, 793.7089362835808
777, 792.488984447942
1010, 792.3040348464972
2256, 791.6983764414957
2334, 790.9043899909137
822, 790.2967533732696
593, 789.7201240707353
1338, 789.415023879288
632, 789.3358528212406
801, 789.1867301411875
646, 788.896977253152
1528, 788.2042513537732
2833, 787.299124735196
1845, 787.2240743773913
672, 785.7940705545789
1403, 785.7054131369944
790, 784.9971221551191
2547, 784.8205587350988
2836, 783.7694426142934
2213, 783.5779310820164
2131, 783.4038435497064
1561, 782.910653662458
1398, 781.682688828014
241, 781.615961697236
805, 781.3246753333393
1353, 779.8665023489798
898, 779.2717658328103
1622, 779.0760763838583
564, 779.0410335078427
2899, 778.5447332871568
656, 778.4834440615231
1582, 778.3883721566247
240, 777.8538186385528
621, 776.8879533203849
1319, 776.5104063336028
3230, 775.5679681331338
2998, 774.8847682003914
2166, 774.6053833315405
971, 774.1882606053949
707, 773.3019185783523
1320, 773.1365778466526
2151, 772.3003250876757
2255, 772.2577908867617
2995, 771.4252641668667
3224, 770.1862942656882
1317, 770.1810647877062
2888, 769.598323855496
1357, 769.1365143184499
307, 768.8363608838412
664, 767.0172384283809
1384, 766.5832884340458
