94, 2799.4671340256446
2856, 2389.7066426150814
2134, 2298.557063896054
2135, 2280.0251254945465
945, 2239.959605464794
857, 2217.1806418666947
2997, 2143.3901322741667
1039, 2129.4065099459567
1410, 2064.288886616734
2158, 2023.1145189228496
786, 2011.881198174149
1004, 1997.737068509244
1306, 1937.5205519186475
814, 1924.8112446670439
353, 1902.9958147528405
1356, 1882.0624174931688
1269, 1867.0389058198366
3029, 1850.491313449134
575, 1801.0209255948464
3000, 1792.768734633168
1884, 1755.490226108894
803, 1750.0738507813323
980, 1704.5175226942508
1336, 1696.7816741431686
848, 1684.085223798966
1210, 1668.6988880156864
1309, 1668.0143699856767
778, 1632.5754673380811
23, 1630.8903376062808
615, 1612.2212995297862
321, 1612.0190701569743
3233, 1593.2500651142784
2318, 1588.4801539338866
581, 1562.381111392178
1885, 1555.5974198978352
118, 1554.0429244079623
1003, 1544.5824625855464
5, 1531.4906899285538
746, 1530.4493039574838
234, 1506.2998112279288
844, 1503.3582657218992
791, 1502.4522497907062
1279, 1500.3012642841734
2194, 1498.8891500179104
1418, 1494.3749435433322
682, 1486.880195743024
2160, 1486.8062058966743
1509, 1470.237504714361
1822, 1468.246680166482
3025, 1459.0757182347916
2993, 1452.8736310349277
955, 1445.8491139693808
781, 1443.5878849809812
1882, 1428.911923868913
716, 1422.512747767988
788, 1406.4805180254834
2949, 1396.234107314059
2153, 1388.2516632570223
825, 1367.1107754859152
1640, 1354.0892736126757
920, 1349.8410546052442
981, 1333.5732035904034
30, 1327.2275525605576
11, 1323.3684718804113
2805, 1322.7202972938023
579, 1313.9507222740951
698, 1306.0316864209487
817, 1303.5266841262348
953, 1302.7840081254517
2095, 1301.8550015894173
2242, 1299.8735180642416
999, 1298.0784679794274
1525, 1293.526004049239
2189, 1291.223019171258
2193, 1289.4224144620484
922, 1285.4329203318941
2832, 1284.5932329730135
2196, 1283.875191610031
2211, 1280.294431464983
744, 1279.9485229888128
2859, 1279.8874447520623
249, 1276.346665367727
2806, 1274.9383377148074
3016, 1273.4506520569212
2124, 1272.920234145083
2207, 1271.886497658171
319, 1265.7868160946812
1780, 1259.9970233059644
917, 1256.6480077952078
2992, 1251.0576140139879
2846, 1245.8463208100748
600, 1245.7603628318984
2243, 1235.8245173665487
1023, 1232.783196264303
727, 1232.2067567325678
1331, 1230.911162054905
1324, 1228.7031611098353
612, 1227.4120388724987
1266, 1226.6093676982298
745, 1224.8567877347732
1308, 1224.4527114571868
1484, 1221.3965583327652
8, 1212.8056968135493
3269, 1209.9018477926857
1807, 1208.2961331652382
2438, 1198.9530896175518
1814, 1198.1483087489441
961, 1192.0919499748238
585, 1185.2180705090086
2191, 1183.8305864604256
2236, 1181.1027794991517
2180, 1179.4827115759851
2188, 1179.2423703229078
1523, 1178.3870453744555
2208, 1177.5447334914154
243, 1174.9180271666123
1495, 1172.528284117836
2857, 1171.9915913701282
2845, 1169.2270525646252
3235, 1168.9588698400835
3018, 1156.0332555515672
815, 1155.1821401315183
560, 1152.891971859738
1776, 1139.2852920186149
117, 1138.4212578872923
2170, 1132.8834676803745
1255, 1129.2397289824776
804, 1129.0842266698305
1037, 1128.864290675494
2205, 1127.9430932892021
3009, 1126.7044667556088
574, 1120.5521007582242
2999, 1119.3960656617412
524, 1115.5795800722262
28, 1114.1910539302867
1823, 1113.8882877795243
960, 1113.4182940320788
1999, 1110.0548069921504
2360, 1107.8121617074194
709, 1107.728567686444
1038, 1107.401599158128
112, 1103.6897340457256
856, 1102.6337026703166
2936, 1102.2307369463954
1408, 1098.055368612323
823, 1098.0242566588925
2953, 1097.3053751439195
2858, 1096.4761820957297
1594, 1096.366386706744
2907, 1093.4216654706179
3234, 1092.55866284197
2829, 1089.104517238882
1314, 1088.4240305991693
107, 1085.5764596289007
27, 1085.5579931842412
1818, 1078.228988661045
691, 1069.7717106810126
2431, 1066.5490864137967
2145, 1065.875312337256
2157, 1065.5945592434155
1617, 1062.584924206428
3310, 1053.0321399438628
686, 1051.9904479460956
1490, 1050.4178767560875
808, 1049.900105740929
1623, 1049.571211872162
10, 1040.3713207485796
2122, 1036.369558064623
1508, 1029.3654447370732
24, 1028.2189105822854
2206, 1023.3129256785423
29, 1023.0469144509478
2187, 1021.1810664287879
903, 1018.1535475341667
2860, 1016.9331739486004
2173, 1012.0937711771468
717, 1009.3748003819101
3031, 1006.8155690198895
2731, 1004.6730321949609
3229, 1003.1083157597257
182, 1000.5100140644253
601, 996.4439680725324
0, 994.4851168162046
2422, 992.0219567937796
743, 987.8272566108449
248, 987.8170143626628
2362, 982.5261399227209
1412, 981.4510199541792
2165, 976.8339960520112
2171, 976.3606091698025
846, 976.1441256301599
2878, 975.0764646626225
2192, 974.9603124561833
1806, 971.3570275661148
1501, 968.761830414744
2228, 968.6406406730512
1985, 962.6501689293959
641, 960.8687942144992
1840, 960.6059497096285
2150, 960.5641789825224
1348, 959.6622869450846
2181, 957.2876475847542
1984, 956.110319149606
586, 955.2189757922299
1599, 955.0204201823246
247, 950.9818660352284
1473, 950.9597171113419
1478, 949.5265406793033
1723, 946.5625800898124
845, 939.8688395785684
2168, 935.4057659289002
1361, 934.4766016504832
768, 933.2782803982545
558, 932.5405166203421
1488, 932.3849216491226
1527, 931.4546617272738
839, 929.5577601175446
2219, 928.769188331218
259, 927.7260792654954
762, 925.8038254920722
2434, 924.9307455232446
872, 924.7069590173547
2852, 922.459945107259
2142, 921.1601128986117
964, 920.5763033311756
26, 917.8468402094954
1951, 914.7714784043246
1887, 909.458747400375
3319, 908.8122737059571
2231, 908.6278618551315
1810, 904.4881817592493
2828, 903.4680078251301
683, 903.3815465500869
987, 897.7740193994615
1380, 896.678873368872
2320, 896.2558474341263
2115, 895.8962747460764
2435, 895.0364445587882
2428, 895.0364445587882
1481, 890.5953485614505
2220, 888.9177861940332
696, 886.7286854063392
969, 886.0706565033424
1549, 885.4525162745973
2905, 885.028104554122
1268, 880.8426122992466
2209, 880.74954202807
2365, 880.7334250983423
1421, 878.6850078163139
2850, 878.4026918116917
528, 877.7770008081156
9, 876.9512788988321
2214, 876.6308018541465
780, 875.7510829570994
594, 874.7799739838056
599, 873.0614794912098
1494, 869.7026960092733
1907, 868.3016452236388
2889, 867.6781866284311
837, 866.5736992201054
2190, 866.0818023665313
1493, 865.4172388767499
1315, 864.3582008756758
529, 863.8451083909597
1505, 863.795408632254
657, 861.6659763690473
1512, 861.4201790671249
919, 861.191330307066
3014, 860.8966034293444
7, 860.7141004482113
1510, 858.9187090823369
1371, 858.2307317381204
1389, 857.410647851219
1839, 855.6980576393998
1661, 854.4999431005461
2427, 851.1275626710824
886, 850.173103991343
1820, 847.557577731966
661, 847.1543522356413
3431, 845.6189910020031
993, 844.255401500832
821, 840.2973298548753
2125, 837.4304558074007
2262, 837.2166200693691
2164, 835.7778193556742
3, 832.4825154612746
584, 831.7269380826175
307, 827.8598444969526
2195, 826.2814232076474
2256, 826.1687650956941
849, 825.8638307932754
2113, 824.1480684985345
2117, 823.1322614905365
730, 821.7139890367956
1942, 820.8190917361271
690, 816.7748473410086
735, 814.9186356474459
638, 814.9069053677065
1377, 811.9674309833293
1601, 809.9079155587673
718, 809.0300013629401
752, 808.1863880907097
2359, 806.5270370480812
315, 806.3763773050678
306, 806.3763773050678
2120, 804.3382470085854
313, 802.951542331211
659, 802.8338244927817
840, 802.2127828366987
1321, 801.0368465616226
927, 800.8574018439681
2321, 799.1928163777683
867, 796.9908389881472
972, 793.0929007449707
572, 792.1017681165788
235, 791.3991332345151
1390, 790.0576211821337
1345, 789.1751585619901
882, 788.4759745423177
1295, 787.5816725680704
1330, 785.2025799964898
1615, 785.0542702733566
2879, 782.7540421052367
2844, 781.8072537585275
708, 781.5148559498743
1404, 781.3009302916365
3026, 779.879957311135
1014, 777.9261294030379
1289, 777.8978949056174
2831, 775.5809877770977
826, 773.685237446095
1555, 772.8194068142236
798, 770.8703245106535
2324, 770.3792644741131
847, 768.1644559859238
2841, 766.5228081852025
789, 766.282635692633
602, 765.3505304103616
1062, 762.3891158136861
1322, 760.0726841776617
1550, 759.7741468047228
559, 758.221416665882
4, 756.9027793295666
2900, 756.5050103453408
3017, 756.071778412624
1785, 754.369032924411
526, 752.9806186378474
787, 752.0495954603053
1273, 748.6599112433724
2839, 747.659956583642
1794, 744.5052009544783
3045, 744.3652507052318
790, 743.9377477056445
2200, 742.7102721228584
970, 742.0163122845573
1500, 742.0118703613836
527, 740.7180202426919
573, 738.030938600895
2994, 737.4754285002813
2229, 734.9731546301587
1886, 732.780403241593
2998, 732.1129228624313
3188, 731.2408190997463
1369, 730.9240793238249
1001, 730.1003050627502
3002, 729.2879443828016
918, 728.7267550092995
2010, 728.0820892903046
1792, 727.756766110669
1343, 727.0276923294887
938, 726.8680388617738
1352, 726.78895216732
665, 725.9711892963384
